select,url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Computer-Motherboards/zgbs/pc/1048424,Computers & Accessories,Computer Components,Internal Components,Motherboards,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Internal-Computer-Networking-Cards/zgbs/pc/13983711,Computers & Accessories,Computer Components,Internal Components,Network Cards,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Computer-Replacement-Parts/zgbs/electronics/6795229011,Computers & Accessories,Computer Components,Laptop Replacement Parts,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Single-Board-Computers/zgbs/electronics/17441247011,Computers & Accessories,Computer Components,Single Board Computers,,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Laptop/zgbs/pc/3011391011,Computers & Accessories,Laptop Accessories,,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Bags-Cases-Sleeves/zgbs/electronics/172470,Computers & Accessories,Laptop Accessories,"Bags, Cases & Sleeves",,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Laptop-Backpacks/zgbs/pc/335604011,Computers & Accessories,Laptop Accessories,"Bags, Cases & Sleeves",Backpacks,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Laptop-Briefcases/zgbs/pc/3012918011,Computers & Accessories,Laptop Accessories,"Bags, Cases & Sleeves",Briefcases,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Laptop-Hard-Shell-Cases/zgbs/pc/19344056011,Computers & Accessories,Laptop Accessories,"Bags, Cases & Sleeves",Hard Shell Cases,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Laptop-Messenger-Shoulder-Bags/zgbs/pc/3012921011,Computers & Accessories,Laptop Accessories,"Bags, Cases & Sleeves",Messenger & Shoulder Bags,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Laptop-Sleeves/zgbs/pc/335609011,Computers & Accessories,Laptop Accessories,"Bags, Cases & Sleeves",Sleeves,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Batteries/zgbs/electronics/720576,Computers & Accessories,Laptop Accessories,Batteries,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Chargers-Adapters/zgbs/electronics/11041841,Computers & Accessories,Laptop Accessories,Chargers & Adapters,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Cooling-Pads-External-Fans/zgbs/electronics/2243862011,Computers & Accessories,Laptop Accessories,Cooling Pads & External Fans,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Docking-Stations/zgbs/electronics/778660,Computers & Accessories,Laptop Accessories,Docking Stations,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Lap-Desks/zgbs/electronics/490924011,Computers & Accessories,Laptop Accessories,Lapdesks,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Mounts/zgbs/electronics/3015408011,Computers & Accessories,Laptop Accessories,Mounts,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Replacement-Screens/zgbs/electronics/2612045011,Computers & Accessories,Laptop Accessories,Replacement Screens,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Screen-Filters/zgbs/electronics/3012922011,Computers & Accessories,Laptop Accessories,Screen Filters,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Screen-Protectors/zgbs/electronics/3012923011,Computers & Accessories,Laptop Accessories,Screen Protectors,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Security-Locks/zgbs/electronics/3012924011,Computers & Accessories,Laptop Accessories,Security Locks,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Skins-Decals/zgbs/electronics/3011392011,Computers & Accessories,Laptop Accessories,Skins & Decals,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Laptop-Stands/zgbs/electronics/3015409011,Computers & Accessories,Laptop Accessories,Stands,,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Tablet/zgbs/pc/2348628011,Computers & Accessories,Tablet Accessories,,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Tablet-Bags-Cases-Sleeves/zgbs/electronics/2348629011,Computers & Accessories,Tablet Accessories,"Bags, Cases & Sleeves",,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Tablet-Bags/zgbs/pc/10032723011,Computers & Accessories,Tablet Accessories,"Bags, Cases & Sleeves",Bags,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Tablet-Cases/zgbs/pc/3012929011,Computers & Accessories,Tablet Accessories,"Bags, Cases & Sleeves",Cases,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Tablet-Keyboard-Cases/zgbs/pc/11548963011,Computers & Accessories,Tablet Accessories,"Bags, Cases & Sleeves",Keyboard Cases,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Tablet-Sleeves/zgbs/pc/3012930011,Computers & Accessories,Tablet Accessories,"Bags, Cases & Sleeves",Sleeves,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Computer-Blue-Light-Blocking-Glasses/zgbs/electronics/17919093011,Computers & Accessories,Tablet Accessories,Blue Light Blocking Glasses,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Tablet-Chargers-Adapters/zgbs/electronics/2516700011,Computers & Accessories,Tablet Accessories,Chargers & Adapters,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Tablet-Keyboard-Cases/zgbs/electronics/11548963011,Computers & Accessories,Tablet Accessories,Keyboard Cases,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Tablet-Keyboards/zgbs/electronics/11548965011,Computers & Accessories,Tablet Accessories,Keyboards,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Tablet-Mounts/zgbs/electronics/11548967011,Computers & Accessories,Tablet Accessories,Mounts,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Computer-Mobile-Device-Repair-Kits/zgbs/electronics/13825561,Computers & Accessories,Tablet Accessories,Repair Kits,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Tablet-Screen-Filters/zgbs/electronics/11548971011,Computers & Accessories,Tablet Accessories,Screen Filters,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Tablet-Screen-Protectors/zgbs/electronics/2348631011,Computers & Accessories,Tablet Accessories,Screen Protectors,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Tablet-Stands/zgbs/electronics/3015412011,Computers & Accessories,Tablet Accessories,Stands,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Styluses/zgbs/electronics/11548954011,Computers & Accessories,Tablet Accessories,Styluses,,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Computer-Peripherals/zgbs/pc/172456,Computers & Accessories,Computer Accessories & Peripherals,,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Computer-Audio-Video-Accessories/zgbs/electronics/11548951011,Computers & Accessories,Computer Accessories & Peripherals,Audio & Video Accessories,,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Computer-Headsets/zgbs/pc/3015405011,Computers & Accessories,Computer Accessories & Peripherals,Audio & Video Accessories,Computer Headsets,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Computer-Microphones/zgbs/pc/3015406011,Computers & Accessories,Computer Accessories & Peripherals,Audio & Video Accessories,Computer Microphones,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Computer-Speakers/zgbs/pc/172471,Computers & Accessories,Computer Accessories & Peripherals,Audio & Video Accessories,Computer Speakers,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Webcam-Stands-Mounts/zgbs/pc/18145285011,Computers & Accessories,Computer Accessories & Peripherals,Audio & Video Accessories,Webcam Stands & Mounts,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Webcams/zgbs/pc/172511,Computers & Accessories,Computer Accessories & Peripherals,Audio & Video Accessories,Webcams,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-Media-Products/zgbs/electronics/281408,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-BD-Discs/zgbs/electronics/668575011,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,BD-R Discs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-BD-RE-Discs/zgbs/electronics/668576011,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,BD-RE Discs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-CD-Discs/zgbs/electronics/172458,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,CD-R Discs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-CD-RW-Discs/zgbs/electronics/3690571,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,CD-RW Discs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-Data-Cartridges/zgbs/electronics/229180,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,Data Cartridges,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-DATs/zgbs/electronics/172538,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,DATs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-DVD-Discs/zgbs/electronics/10967881,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,DVD+R Discs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-DVD-RW-Discs/zgbs/electronics/1036656,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,DVD+RW Discs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-DVD-Discs/zgbs/electronics/1036658,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,DVD-R Discs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-DVD-RAM-Discs/zgbs/electronics/760794,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,DVD-RAM Discs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-DVD-RW-Discs/zgbs/electronics/1036660,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,DVD-RW Discs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-Floppy-Diskettes/zgbs/electronics/172461,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,Floppy Diskettes,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-Minidiscs/zgbs/electronics/172539,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,Minidiscs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Blank-Zip-Discs/zgbs/electronics/172462,Computers & Accessories,Computer Accessories & Peripherals,Blank Media,Zip Discs,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Computer-Security-Cables/zgbs/electronics/11036541,Computers & Accessories,Computer Accessories & Peripherals,Cable Security Devices,,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Computer-Cables-Interconnects/zgbs/electronics/172463,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Ethernet-Cables/zgbs/pc/464398,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Ethernet Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Cat-Ethernet-Cables/zgbs/pc/9938476011,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Ethernet Cables,Cat 5 Cables,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Cat-5e-Ethernet-Cables/zgbs/pc/9938477011,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Ethernet Cables,Cat 5e Cables,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Cat-Ethernet-Cables/zgbs/pc/9938478011,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Ethernet Cables,Cat 6 Cables,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Cat-Ethernet-Cables/zgbs/pc/9938479011,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Ethernet Cables,Cat 7 Cables,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Firewire-Cables/zgbs/pc/464396,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Firewire Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Lightning-Cables/zgbs/pc/6795233011,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Lightning Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Mini-SAS-Cables/zgbs/pc/6795231011,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Mini-SAS Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Modem-Cables/zgbs/pc/464406,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Modem Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Parallel-Cables/zgbs/pc/172637,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Parallel Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Audio-Video-Power-Cables/zgbs/pc/597260,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Power Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-PS-Cables/zgbs/pc/3015392011,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,PS/2 Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-SATA-Cables/zgbs/pc/3015394011,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,SATA Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-SCSI-Cables/zgbs/pc/573446,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,SCSI Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Serial-Cables/zgbs/pc/464404,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Serial Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Thunderbolt-Cables/zgbs/pc/6795232011,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,Thunderbolt Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-USB-Cables/zgbs/pc/464394,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,USB Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-VGA-Cables/zgbs/pc/15782091,Computers & Accessories,Computer Accessories & Peripherals,Cables & Interconnects,VGA Cables,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Computer-Cleaning-Repair/zgbs/electronics/281501,Computers & Accessories,Computer Accessories & Peripherals,Cleaning & Repair,,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Compressed-Air-Dusters/zgbs/pc/3012916011,Computers & Accessories,Computer Accessories & Peripherals,Cleaning & Repair,Compressed Air Dusters,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Replacement-Computer-Screws/zgbs/pc/3012917011,Computers & Accessories,Computer Accessories & Peripherals,Cleaning & Repair,Computer Screws,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Computer-Vacuum-Cleaners/zgbs/pc/3012915011,Computers & Accessories,Computer Accessories & Peripherals,Cleaning & Repair,Computer Vacuums,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-DLT-Tape-Cleaners/zgbs/pc/13825541,Computers & Accessories,Computer Accessories & Peripherals,Cleaning & Repair,DLT Cleaning Cartridges,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Computer-Mobile-Device-Repair-Kits/zgbs/pc/13825561,Computers & Accessories,Computer Accessories & Peripherals,Cleaning & Repair,Repair Kits,,,,,,
True,https://www.amazon.com/Best-Sellers-Electronics-Computer-Cable-Adapters/zgbs/electronics/172472,Computers & Accessories,Computer Accessories & Peripherals,Computer Cable Adapters,,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-DVI-HDMI-Adapters/zgbs/pc/3015395011,Computers & Accessories,Computer Accessories & Peripherals,Computer Cable Adapters,DVI-HDMI Adapters,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Firewire-Adapters/zgbs/pc/3015396011,Computers & Accessories,Computer Accessories & Peripherals,Computer Cable Adapters,Firewire Adapters,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Cable-Gender-Changers/zgbs/pc/3015397011,Computers & Accessories,Computer Accessories & Peripherals,Computer Cable Adapters,Gender Changers,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-HDMI-VGA-Adapters/zgbs/pc/14570285011,Computers & Accessories,Computer Accessories & Peripherals,Computer Cable Adapters,HDMI-to-VGA Adapters,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-Parallel-Adapters/zgbs/pc/3015398011,Computers & Accessories,Computer Accessories & Peripherals,Computer Cable Adapters,Parallel Adapters,,,,,,
True,https://www.amazon.com/Best-Sellers-Computers-Accessories-SCSI-Adapters/zgbs/pc/3015400011,Computers & Accessories,Computer Accessories & Peripherals,Computer Cable Adapters,SCSI Adapters,,,,,,
